mns,score
0.000945796,0.333089724
0.006346981,0.667689027
0.000604976,0.257167503
0.000400222,0.193046354
0.001125304,0.363365162
0.000404813,0.194448105
0.001777153,0.44368433
0.052834167,0.931853307
0.092636472,0.98025567
0.000595016,0.254435885
0.021139411,0.82140247
0.080163045,0.971186217
0.002702716,0.521840967
0.002702716,0.521840967
0.002775068,0.526495501
0.009833755,0.727551008
0.009833755,0.727551008
0.005762735,0.652731019
0.005762735,0.652731019
0.001302441,0.387925767
0.001302441,0.387925767
0.001302441,0.387925767
0.018133816,0.802317083
0.002646052,0.51774953
0.000207937,0.1036158
0.000207937,0.1036158
0.024712623,0.841314531
0.06203072,0.949141577
0.007331869,0.688583512
0.000116351,0.048983431
0.000116351,0.048983431
0.001525443,0.415229971
0.014791387,0.776228929
0.014791387,0.776228929
0.050870851,0.927648053
0.015482159,0.781835935
0.015482159,0.781835935
0.008364816,0.707171697
0.008364816,0.707171697
0.000176025,0.084254855
0.000176025,0.084254855
7.50E-05,0.027328166
0.000893482,0.322804222
0.000893482,0.322804222
0.000592821,0.2540525
0.084632396,0.974966154
0.010790284,0.739130435
0.010790284,0.739130435
0.010790284,0.739130435
0.011267187,0.743880815
0.011267187,0.743880815
0.084632396,0.974966154
0.005063364,0.631411216
0.050088705,0.925755089
0.001741726,0.43955096
0.001873892,0.453796111
0.005582172,0.647675129
0.005582172,0.647675129
0.000523513,0.23462566
0.000523513,0.23462566
0.00260445,0.514946027
0.009354225,0.721752309
0.009354225,0.721752309
0.022325397,0.827920016
0.008342762,0.706842225
0.158714208,0.995195706
0.010476424,0.7358477
0.000882816,0.320521883
0.003321525,0.559514539
0.034120764,0.881474116
0.00734703,0.688984868
0.00734703,0.688984868
0.002273252,0.489504834
0.002921967,0.536152012
0.000447596,0.209382151
0.000447596,0.209382151
0.074318426,0.96556723
0.002273252,0.489504834
0.000363929,0.179484107
0.007844907,0.698252004
0.001031127,0.348221453
0.00310154,0.546910755
0.000231199,0.116788671
0.000285918,0.145566511
0.024684182,0.841158781
0.000176221,0.084386644
0.000176221,0.084386644
0.06769076,0.957576048
0.000302912,0.153821271
0.001083657,0.356691866
0.007812844,0.697670936
0.007812844,0.697670936
0.001526073,0.415337798
0.002479025,0.505241592
0.008077871,0.702613009
0.001658487,0.429870488
0.001698456,0.434357291
0.001698456,0.434357291
0.002822089,0.529586543
0.001141283,0.365749338
0.000385366,0.18717577
0.000806227,0.305300298
0.000806227,0.305300298
0.001814752,0.447590066
0.000295182,0.150035343
0.000458261,0.213401704
8.30E-05,0.03153342
0.013777633,0.767740544
0.003376008,0.562216205
0.003376008,0.562216205
0.005465045,0.644134808
0.035179482,0.885008446
0.032653423,0.876412235
0.032653423,0.876412235
0.002015714,0.466903087
0.042121604,0.906741586
0.081933975,0.972947392
0.070099382,0.96051733
0.070099382,0.96051733
0.020243176,0.816083003
0.020243176,0.816083003
0.020243176,0.816083003
0.00090437,0.324954773
0.005745373,0.652203865
0.005745373,0.652203865
0.033045385,0.877813986
0.033045385,0.877813986
0.007331831,0.688571531
0.000842658,0.312542682
0.105089157,0.985754849
0.002628985,0.516635317
0.001779067,0.443965879
0.001779067,0.443965879
0.103153185,0.985024021
0.000928825,0.329759066
0.007832842,0.698084273
0.000235899,0.119700001
0.001839257,0.450249799
0.000356076,0.176584758
0.001118278,0.362161094
0.001118278,0.362161094
0.105645854,0.985850695
0.002305647,0.492074712
0.011060199,0.741838092
0.000630022,0.263900703
0.00014052,0.062515725
0.078833097,0.969976158
0.000862257,0.316640109
0.001639554,0.427821774
0.000471127,0.217457199
0.000471127,0.217457199
0.000324919,0.16422059
0.001781746,0.444103658
0.020122354,0.815244348
0.000972532,0.338241461
0.045742197,0.916350174
0.056242965,0.938586507
0.000804471,0.304743192
0.002621469,0.516108163
0.023297573,0.833742677
0.255217724,0.99907748
0.001579582,0.42164568
0.001579582,0.42164568
0.011931244,0.751374795
0.047085856,0.919405274
0.104346335,0.98546132
0.043164447,0.909616974
0.104346335,0.98546132
0.082100563,0.973103143
0.000227742,0.114955611
0.002396214,0.498891778
0.000813825,0.306827848
0.00504406,0.6308601
0.015504402,0.782105503
0.000727308,0.287179364
0.001319221,0.390345885
0.020988512,0.820719566
0.009508693,0.72375909
0.124398095,0.990607066
0.052612858,0.931374076
7.38E-05,0.026669223
0.001730215,0.438233074
0.003126847,0.548504199
0.004548554,0.614254735
0.09906185,0.983400625
0.009887713,0.728353721
0.009887713,0.728353721
0.001318142,0.390166173
0.09906185,0.983400625
0.079618841,0.970623121
0.002019313,0.467154684
0.006394539,0.668875124
0.000477562,0.219571807
0.00209373,0.473798028
0.00209373,0.473798028
0.075014479,0.966268106
0.075014479,0.966268106
0.004112713,0.597056322
0.004112713,0.597056322
0.000557127,0.243988642
0.011907541,0.751081266
0.011907541,0.751081266
0.004973502,0.62871554
9.24E-05,0.036769022
0.003125451,0.54836043
0.003600143,0.57377167
0.016775971,0.792265207
0.017030942,0.793930535
0.000317435,0.160530509
0.017552588,0.798111829
0.017552588,0.798111829
0.017552588,0.798111829
0.017552588,0.798111829
0.017552588,0.798111829
0.010820837,0.739382031
0.010820837,0.739382031
0.010820837,0.739382031
0.010820837,0.739382031
0.010820837,0.739382031
0.010905873,0.740250638
0.010905873,0.740250638
0.010905873,0.740250638
0.010905873,0.740250638
0.037586845,0.893143398
0.008515325,0.709394132
0.017605096,0.79843531
0.002212165,0.484706531
0.001388969,0.398864222
0.000937862,0.331616088
0.052394811,0.93081697
0.000313909,0.158721411
0.002813687,0.529107312
0.002813687,0.529107312
0.003760192,0.581439371
0.002813687,0.529107312
0.006858216,0.679166617
0.052394811,0.93081697
0.014428497,0.773431416
0.00892419,0.715678052
0.00892419,0.715678052
0.000238521,0.12136533
0.000227213,0.114799861
0.054584413,0.935339715
0.000142622,0.063677861
0.001118248,0.362131142
0.028149216,0.858387147
0.030164516,0.866582002
0.003984872,0.591018007
0.00221004,0.484634646
0.06729011,0.957120778
0.006430924,0.669833587
0.02585065,0.847280961
0.003984872,0.591018007
0.004764621,0.62167084
0.000263912,0.134915595
0.00323658,0.55479411
0.000751461,0.292966082
0.001568682,0.420166054
0.000204571,0.101680904
0.00187233,0.453652342
0.001033406,0.348652761
0.00271984,0.523045036
0.003899875,0.587321936
0.053950877,0.934147627
0.053950877,0.934147627
0.009156729,0.719206393
0.086657917,0.97673931
0.000651171,0.268932632
0.005341989,0.640145207
0.022439516,0.82873471
0.086657917,0.97673931
7.78E-05,0.028789821
0.017050451,0.794122228
0.00042124,0.200396564
0.00042124,0.200396564
0.004524478,0.613272311
0.00272099,0.523122911
0.00272099,0.523122911
0.000308994,0.156486995
0.000308994,0.156486995
0.041545295,0.905136162
0.013670062,0.766686235
0.005418545,0.64279895
0.005418545,0.64279895
0.000308994,0.156486995
0.000308994,0.156486995
0.001632773,0.42715085
0.002935853,0.537116465
0.002935853,0.537116465
0.032904695,0.877418621
0.032904695,0.877418621
0.032904681,0.877400649
0.000319472,0.16160878
0.004002303,0.591766806
0.003711659,0.579055195
0.021871643,0.825475937
0.002943572,0.53764961
0.00522565,0.636814549
0.015659824,0.783207735
0.120484368,0.989576719
0.192608379,0.997100651
0.009638694,0.72528065
0.007439043,0.690602274
0.007439043,0.690602274
0.037900402,0.894173745
0.06426579,0.952466244
0.06426579,0.952466244
0.016581644,0.790659782
0.037565853,0.893035571
0.128949113,0.991673356
0.022180809,0.827177208
0.036764039,0.890100279
0.009329676,0.721422838
0.068996233,0.95913355
0.002427515,0.501407742
0.039530405,0.899253597
0.202719395,0.99755592
0.00016696,0.078941378
0.006043835,0.660404711
0.030393671,0.867576407
0.225485786,0.998352642
0.00047297,0.217954401
0.225485786,0.998352642
0.011652087,0.748283753
0.004291632,0.60407107
0.005723755,0.65167072
0.000502932,0.227814585
0.0006684,0.273365522
0.000386814,0.187690944
0.034146194,0.881581943
0.040050832,0.900894964
0.002695764,0.521403669
0.001039206,0.34939557
0.008620883,0.711011537
0.000749397,0.292582697
0.000718445,0.285106689
0.017120772,0.794775181
0.017120772,0.794775181
0.017120772,0.794775181
0.017120772,0.794775181
0.017120772,0.794775181
0.017120772,0.794775181
0.017120772,0.794775181
0.017120772,0.794775181
0.017120772,0.794775181
0.017120772,0.794775181
0.01055455,0.736698336
0.01055455,0.736698336
0.01055455,0.736698336
0.010715017,0.738411588
0.010715017,0.738411588
0.010715017,0.738411588
0.010523572,0.736255047
0.00037803,0.184707729
0.002793073,0.52770556
0.002793074,0.527717541
0.001391762,0.399151761
0.00061422,0.259917093
0.003210435,0.552996993
0.000545555,0.240933543
0.003995541,0.591455306
0.052101765,0.930355709
0.044766383,0.914037883
0.00061422,0.259917093
0.004544418,0.61401512
0.000897182,0.323642877
0.000897182,0.323642877
0.000769567,0.29706351
0.012612729,0.757916302
0.00031557,0.159757749
0.00031557,0.159757749
0.065602157,0.95484443
0.000289831,0.147591264
0.000289831,0.147591264
0.000289831,0.147591264
0.03045248,0.867869937
0.03045248,0.867869937
0.01268595,0.758742976
0.002697913,0.521511496
0.000462157,0.214396109
0.009404442,0.722321396
0.01045491,0.735578133
0.01045491,0.735578133
0.000691045,0.27900847
0.000276757,0.141217487
0.000345366,0.172720956
0.000345366,0.172720956
0.000167841,0.079600321
0.001164723,0.368600764
0.00327275,0.556651132
0.010852775,0.739849282
0.000105098,0.043106857
0.071007538,0.961781303
0.097120314,0.982496076
0.008452655,0.708375765
0.02231198,0.827788228
0.010761112,0.738860867
0.010761112,0.738860867
0.004774357,0.621898475
0.000237634,0.120694406
0.027017809,0.852804102
0.052811918,0.931805384
0.23254077,0.998562306
0.001264479,0.382971713
0.001608826,0.424598943
0.007655638,0.694777577
0.001264479,0.382971713
0.0089206,0.71563612
0.000286449,0.145919944
0.000286449,0.145919944
0.003221884,0.553901542
0.003221884,0.553901542
0.04206024,0.906561875
0.012058197,0.752489008
0.019172535,0.809589419
0.003182089,0.551319683
7.17E-05,0.025363317
0.002953611,0.538272611
0.015115851,0.779062384
0.005682622,0.650676315
0.00411342,0.597110235
0.000147728,0.066649095
0.069466392,0.959792493
0.101677318,0.984472905
0.014318379,0.772448992
0.008921563,0.7156481
0.000204814,0.101800712
0.00143914,0.404926498
0.00478692,0.622473552
0.00319241,0.551906742
0.003174478,0.550942289
0.049754776,0.924934405
0.049754776,0.924934405
0.004211352,0.600968047
0.00508972,0.632154025
6.77E-05,0.023188805
6.77E-05,0.023188805
0.003174478,0.550942289
0.005365332,0.640852073
7.28E-05,0.026058203
0.056000081,0.938089305
0.056000081,0.938089305
0.026897738,0.852073274
0.00298761,0.540435142
0.00298761,0.540435142
0.000827848,0.30991889
0.02531686,0.844273785
0.002027027,0.467729761
0.002037276,0.468646291
0.002037276,0.468646291
0.000343723,0.172151868
0.000804791,0.304874981
0.024704079,0.841278589
0.015806183,0.78420813
0.015806183,0.78420813
0.01546635,0.781710137
0.000469021,0.216768304
0.068608742,0.95867229
0.068608742,0.95867229
0.042071051,0.906633759
0.000301639,0.153186289
0.080619284,0.971737333
0.000954464,0.334814957
0.011200874,0.743377622
0.011200874,0.743377622
0.011200874,0.743377622
0.011200874,0.743377622
0.011534182,0.746959876
0.011534182,0.746959876
0.009853836,0.727820576
0.005695785,0.650975835
0.051082243,0.928103322
0.001508379,0.413277104
0.027034151,0.852852025
0.000167052,0.078989301
0.014483619,0.773814801
0.00056184,0.245630009
0.025056506,0.843117639
0.025056506,0.843117639
0.003360094,0.561539291
0.001071951,0.355050499
0.062141105,0.949231433
0.062141105,0.949231433
0.018669214,0.806061078
0.018669214,0.806061078
0.020248155,0.816142907
0.00239696,0.498987624
0.031982154,0.873752501
0.057340718,0.941114452
0.031982154,0.873752501
0.02664584,0.850875196
0.001678489,0.432122875
0.000306609,0.155666311
0.001603506,0.42408377
0.003818769,0.584003259
0.091821641,0.979872285
0.007057657,0.683425785
0.007057657,0.683425785
0.041440389,0.904914517
0.041440389,0.904914517
0.003931683,0.588603879
0.000369256,0.18151485
0.000369256,0.18151485
9.86E-05,0.039836103
0.000234075,0.118525884
0.001098988,0.359267735
0.003274547,0.556734997
0.063002683,0.950579271
0.0875931,0.977332359
0.007362521,0.689302359
0.002708838,0.522326189
0.001479744,0.410090215
0.00125749,0.382043203
0.172970191,0.996130207
6.16E-05,0.019480753
0.061464905,0.94796746
0.000863863,0.317083398
0.000863863,0.317071417
0.001912691,0.457090826
0.001543323,0.417494339
0.030184582,0.86670181
5.27E-05,0.013670073
0.000162478,0.076161836
0.028121714,0.858291301
0.000741864,0.290761618
0.075781081,0.967052847
6.40E-05,0.020852553
6.40E-05,0.020852553
0.001382522,0.397953682
0.195816596,0.997316305
0.002812194,0.528951562
0.000404442,0.194328297
0.007066677,0.683599506
0.00323701,0.554848024
0.00323701,0.554848024
0.010004491,0.730096925
0.003243998,0.555189476
0.021145016,0.821432422
0.021145016,0.821432422
0.000747384,0.292151389
0.068019437,0.95791151
0.009514041,0.723818994
0.01996446,0.814381732
0.003336512,0.560425078
0.008410583,0.707776726
0.005175052,0.635161201
0.000819124,0.307966022
0.003950777,0.589556352
0.003950777,0.589556352
0.00427432,0.603424108
0.002698227,0.521535457
0.0404818,0.901997196
0.000975723,0.338756634
0.02069278,0.81879066
0.003164763,0.550289336
0.044828159,0.914193633
0.016159251,0.787155403
0.016159251,0.787155403
0.016159251,0.787155403
0.016159251,0.787155403
0.007123935,0.684617873
0.000148795,0.067379923
0.002670586,0.51958259
0.000272443,0.139060946
0.040172138,0.901182503
0.003390946,0.563096793
0.003390946,0.563096793
0.003390946,0.563096793
0.000313238,0.158385949
0.021586319,0.823966358
0.048544931,0.922436412
0.003155579,0.54989397
0.001133105,0.36455126
0.043898838,0.911761534
0.008183559,0.704386165
0.000569244,0.247702685
0.00324592,0.555297303
0.028990387,0.862077228
0.002000619,0.465597182
0.000154675,0.071381504
0.001231436,0.378089544
0.001231436,0.378101525
0.007691431,0.695274779
0.007691431,0.695274779
0.020451187,0.817436831
0.025906113,0.847580481
0.00101636,0.34602897
0.006278409,0.666191429
0.002278732,0.489870248
0.009853218,0.727796614
0.003587744,0.573196593
0.00554913,0.646626811
0.001742437,0.439646807
0.027367273,0.854744989
0.001606799,0.424443193
0.014653859,0.775048822
0.000197617,0.097499611
0.000671999,0.27440785
4.89E-05,0.011220003
0.00355231,0.571687014
0.04638747,0.917943618
0.06800898,0.957887548
0.033951757,0.880988894
0.002687456,0.520804629
0.006188667,0.66407083
0.033951757,0.880988894
0.001862861,0.452645956
4.89E-05,0.011220003
0.051797458,0.929660824
0.00163495,0.427354523
0.007041688,0.683216121
0.007041687,0.68319815
0.007041687,0.68319815
0.001599754,0.423712365
0.034802444,0.883858291
0.00019504,0.095918147
0.052056826,0.930247882
0.008663808,0.711706423
0.000701686,0.281212934
0.046358819,0.917847772
0.00095768,0.335413996
0.229198806,0.998454479
0.080617516,0.971725353
0.082896319,0.973774066
0.019032996,0.808666898
0.003905881,0.58754957
0.01752714,0.797812309
0.00385697,0.585488876
0.00095768,0.335413996
0.00095768,0.335413996
0.003777178,0.582278026
0.043485901,0.910527514
0.002847045,0.531407622
6.99E-05,0.024428816
0.045325697,0.915559443
0.041823613,0.905860999
0.041823613,0.905860999
0.063564072,0.951441887
0.001308993,0.388680556
0.19669556,0.997388189
0.003439343,0.565696623
0.097154549,0.982514047
0.097154549,0.982514047
0.035278419,0.885295985
0.001757068,0.441360058
0.00045784,0.213216002
0.00045784,0.213216002
0.003877538,0.586375454
0.101289715,0.984329136
0.015309262,0.780452155
0.000550427,0.242071717
6.92E-05,0.02402746
6.92E-05,0.02402746
0.031258845,0.871014892
0.011762259,0.749481831
0.003821271,0.584069153
0.004536997,0.613739562
0.03648654,0.889333509
0.003308635,0.558681874
0.003308635,0.558681874
0.000289783,0.14754334
0.000470537,0.217283477
0.000146952,0.066145902
0.003821271,0.584069153
0.003543216,0.57117184
0.028774225,0.861166689
0.040383921,0.901757581
0.00581593,0.654162723
0.004181863,0.59948243
0.00482856,0.623743515
0.061719464,0.948530557
0.009162695,0.719278278
0.002399582,0.499125403
0.002399582,0.499125403
0.102649423,0.984808367
0.03144405,0.871673835
0.035477466,0.886062755
0.000142574,0.063617957
0.046418185,0.918021494
0.046418185,0.918021494
0.000527491,0.235907604
0.000527491,0.235907604
0.001350152,0.393904178
8.16E-05,0.03076665
0.04184381,0.905914912
0.022044581,0.826422418
0.01677888,0.792361053
0.00150853,0.413325027
0.028206602,0.858566859
0.000923167,0.328572969
0.000791078,0.301879785
0.002648969,0.518007117
0.002648969,0.518007117
0.061536792,0.948147172
0.001440777,0.405082248
0.002186857,0.482693759
0.036044797,0.887895815
0.005147697,0.634088921
0.005147697,0.634088921
0.000361797,0.17875328
0.003475086,0.567589586
0.00303328,0.543148789
0.004746322,0.620856147
0.035446217,0.885942948
0.000131835,0.057220219
0.000498783,0.226460757
0.000276733,0.141193526
0.038052002,0.894688919
0.000674862,0.275150658
0.020993751,0.820761499
0.020993751,0.820761499
0.000131357,0.056980603
0.005667275,0.650280949
0.005150468,0.63421472
0.000948438,0.333628859
0.00018619,0.090586699
0.00059886,0.255490194
0.001478,0.409922484
0.008660886,0.711670481
0.000210333,0.10468808
7.60E-05,0.027915224
0.000488773,0.223094157
0.000674862,0.275138678
0.068635742,0.958726203
0.000476655,0.21932021
0.056743203,0.939652797
0.000263804,0.134849701
0.000263804,0.134849701
0.003697388,0.578480118
0.009180213,0.719517893
0.012693374,0.758862784
0.001362299,0.395449699
0.000263804,0.134849701
0.000263804,0.134849701
0.000263804,0.134849701
0.000263804,0.134849701
0.005348938,0.64049265
7.24E-05,0.025824577
7.24E-05,0.025824577
0.007966514,0.700552314
0.002095561,0.47398373
0.000314936,0.159386344
0.000314936,0.159386344
0.000664775,0.272371117
0.004515089,0.612960811
5.62E-05,0.016018307
0.000496959,0.225849737
0.001998599,0.465441432
0.008559508,0.710178873
0.035826546,0.887021218
0.035826546,0.887021218
0.008559508,0.710178873
0.005717946,0.651526951
0.001705643,0.435285802
0.000143388,0.064145111
0.003058192,0.544490637
0.000225666,0.113799466
0.000225666,0.113799466
0.035826546,0.887021218
0.001481436,0.410269927
0.002062889,0.470976554
0.002723937,0.523368517
0.00794411,0.700174919
0.00794411,0.700174919
0.002501291,0.507002768
0.000203962,0.101369403
0.001476768,0.409754753
0.001302971,0.388009633
0.002405083,0.499652557
0.002405083,0.499652557
0.004894264,0.626019864
0.159170821,0.99525561
6.47E-05,0.02126589
0.001799558,0.445894785
0.001799558,0.445894785
0.006536135,0.672145878
0.00085889,0.315933243
0.000886302,0.321282663
6.52E-05,0.021781063
0.050634978,0.92714486
0.000886302,0.321282663
0.014267023,0.771730145
0.002295335,0.491230067
0.002295335,0.491230067
0.004441412,0.609917692
0.00045807,0.213317838
0.000728474,0.287538788
0.000951415,0.334287802
0.065035345,0.953808092
0.000336696,0.169456192
0.000941526,0.332406819
0.000619843,0.261624355
0.065035345,0.953808092
0.019819997,0.813321432
0.019819997,0.813321432
0.011147417,0.742700708
0.00089367,0.322846155
0.000361323,0.17859753
0.003798416,0.583176585
0.00120747,0.374818791
0.000886687,0.321372518
0.00087435,0.318976362
0.000768626,0.296895779
0.000883352,0.32062971
0.000406633,0.195107048
0.000132749,0.057603604
0.000857856,0.315633724
0.002601626,0.514772305
0.002601626,0.514772305
0.036048323,0.887925767
0.036048323,0.887925767
0.000710712,0.283381456
9.46E-05,0.037871255
0.009718045,0.726299016
0.033886648,0.880731307
0.096626046,0.982352307
0.029308424,0.863287287
0.007302403,0.688164185
0.005152797,0.634304575
0.005152797,0.634304575
0.086494173,0.976601531
0.034049464,0.881342327
0.007596239,0.693890999
0.004114161,0.597146178
0.030205888,0.866833599
0.00014852,0.067152288
0.000365592,0.180250878
0.002200038,0.483616279
0.226422576,0.998388585
0.226422576,0.998388585
0.041652966,0.905483604
0.001078054,0.355805288
0.000317732,0.160710221
0.000609625,0.258407514
0.000609625,0.258407514
0.248760095,0.998969653
0.007349152,0.689062743
0.001101758,0.359711024
0.034838713,0.883966118
0.039821236,0.900224041
0.000324688,0.164022907
0.000324688,0.164022907
0.000481589,0.220757904
0.007028255,0.682880659
0.000668053,0.273233733
0.000798448,0.30364096
0.000489581,0.223429619
0.007259853,0.687397415
0.000778139,0.298914541
0.000778139,0.298914541
0.000339656,0.170612338
0.026217451,0.848856434
0.026217451,0.848856434
0.000339656,0.170612338
0.028658609,0.860603592
0.109438939,0.987180562
0.000372093,0.182479303
0.000915248,0.327135275
0.000253562,0.129500282
0.04014272,0.901122599
0.043819832,0.911456025
0.043819832,0.911456025
0.200586336,0.997519978
0.00753068,0.692477266
0.025030484,0.843063726
9.03E-05,0.035792589
9.03E-05,0.035792589
9.03E-05,0.03581655
9.03E-05,0.03581655
0.000301448,0.152994597
0.003648121,0.575952173
0.001146979,0.366492147
7.89E-05,0.029412822
0.001356996,0.394754813
0.00168783,0.433249068
0.00024006,0.122209975
0.00024006,0.122209975
7.08E-05,0.024836163
0.00583483,0.654606012
0.003974591,0.590508824
0.00123321,0.378472929
0.008245298,0.705368589
0.000904671,0.3250626
0.000352703,0.175410641
0.001417414,0.402398553
0.081633673,0.972731738
0.000316896,0.160302874
0.039445758,0.898978039
0.004033013,0.593396193
0.000792078,0.30211341
0.000792078,0.30211341
0.002104831,0.474948183
0.002104831,0.474948183
0.001659857,0.429954353
0.004354646,0.606461236
0.004354646,0.606461236
0.006255238,0.665712198
0.012678248,0.758587226
0.002370154,0.497046737
0.003470208,0.567254124
0.000846199,0.313261529
0.002572768,0.51255586
0.002572768,0.51255586
0.001157426,0.36777409
0.00104932,0.351468245
0.000893905,0.32293002
0.086494022,0.97658356
0.086494022,0.97658356
0.001116182,0.361867564
0.008696674,0.712167683
0.008696674,0.712167683
0.004105484,0.596822696
0.002484176,0.505672901
0.000557384,0.244072508
0.001254648,0.38169576
0.00027019,0.137964705
0.00027019,0.137964705
0.00177203,0.443169157
0.001350079,0.393892197
3.85E-05,0.005559083
0.00022184,0.111816646
0.0037307,0.580031629
0.0037307,0.580031629
0.030944299,0.869792852
4.49E-05,0.008865779
0.057134013,0.940701115
0.057134013,0.940701115
0.003216932,0.553530138
0.003216932,0.553530138
5.47E-05,0.015233565
5.47E-05,0.015233565
0.001796588,0.445625217
0.000372022,0.182455342
0.00104066,0.349671128
0.006413313,0.669486144
0.015837319,0.784495669
0.015837319,0.784495669
0.022450871,0.828842537
0.006846138,0.678974924
0.003468988,0.567164269
0.003468988,0.567164269
0.000157967,0.073478141
0.070589373,0.961158302
0.00777292,0.697065906
0.005025043,0.630297004
0.073882113,0.965171864
6.55E-05,0.021876909
0.13587277,0.992835492
0.000364672,0.179747685
0.000162947,0.076509279
0.000323062,0.163328022
0.000323062,0.163328022
0.002708911,0.52233817
0.045974662,0.916949213
0.001234862,0.378736507
0.007115186,0.684510046
0.002497832,0.506703248
8.28E-05,0.031473516
0.000292853,0.148951082
0.000292853,0.148951082
0.004488023,0.611822636
0.003400991,0.563540082
0.001684396,0.432769837
0.001684397,0.432781818
0.000517743,0.232654822
0.000210444,0.104718032
0.000210444,0.104718032
0.013340318,0.764254136
0.009918762,0.728838942
0.009918762,0.728838942
0.009918762,0.728838942
0.048713478,0.922771874
0.048713478,0.922771874
0.048713478,0.922771874
0.074663547,0.965974577
0.03527769,0.885278014
0.03527769,0.885278014
0.002015176,0.466837193
0.002015176,0.466837193
0.004142571,0.598188506
0.000711118,0.283525226
0.000711118,0.283525226
0.000711118,0.283525226
0.000247435,0.125858124
0.109345023,0.987168582
0.115205626,0.988630237
0.012912643,0.760767729
0.001954832,0.461344004
0.002405623,0.499706471
0.00249817,0.506787113
0.000652679,0.269435825
0.181964055,0.996567506
0.181964055,0.996567506
0.031805549,0.873009692
0.031805549,0.873009692
0.033670596,0.880108306
0.000651557,0.269076401
0.000651557,0.269064421
0.002499509,0.506894941
0.028717416,0.860891131
0.007738841,0.696418944
0.003112655,0.547641583
0.045116604,0.915044269
0.000457772,0.213162088
0.10765231,0.986473696
0.027199383,0.853894353
0.00464272,0.617034277
0.000425593,0.202109816
0.000425593,0.202109816
0.006239593,0.665376736
0.005581324,0.647645177
0.013177731,0.762888327
0.002419184,0.500754789
0.002419184,0.500754789
0.002419184,0.500754789
0.002419184,0.500754789
0.002036436,0.468568416
0.000324798,0.164082811
0.016464573,0.789653396
0.052446225,0.930906825
0.000324798,0.164082811
0.001777946,0.443792157
0.006498513,0.671379108
0.004336283,0.605640553
0.000333932,0.168270095
0.027475443,0.855248182
0.059677962,0.94490038
0.062956078,0.950471444
0.0161448,0.787041585
0.001170092,0.369331592
0.001318284,0.390190135
0.000495466,0.225310602
0.00135978,0.395090275
0.005342904,0.640169169
0.000628938,0.263768915
0.006570087,0.67279284
0.000544293,0.240681946
0.001086919,0.35736279
0.01202377,0.752273354
0.000271165,0.138485869
0.008944958,0.716025495
0.008944958,0.716025495
0.003968029,0.590251237
0.003968029,0.590251237
0.081908045,0.972899469
0.000472398,0.217792661
0.000472398,0.217792661
0.008492627,0.709046689
0.000446413,0.208980795
0.017689564,0.799106234
0.000502844,0.22773671
0.000502844,0.22773671
0.000271983,0.138881234
0.000362274,0.178873088
0.004775429,0.621940408
0.004775429,0.621940408
0.004591533,0.615524698
0.002232194,0.486335917
0.002718325,0.522913247
0.012749771,0.759377958
0.000451601,0.211125355
0.000451601,0.211113374
0.002666196,0.519199204
0.038279299,0.895503612
0.011355454,0.744749422
0.022947574,0.831837732
0.002904611,0.534971905
0.002904611,0.534971905
0.000626222,0.26308601
0.000356842,0.176818383
0.000356842,0.176818383
0.035954482,0.887632238
0.002795229,0.52786131
0.015603496,0.782836331
0.006725084,0.67615944
0.005921198,0.657283717
0.005921198,0.657283717
0.002429018,0.501467646
0.000780974,0.299591455
0.014441171,0.773587166
0.000233257,0.117986749
0.073529596,0.964692633
0.007005109,0.682407419
0.007005109,0.682407419
0.009535573,0.724100543
0.009535573,0.724100543
0.00251341,0.508093019
0.00996259,0.729545809
0.000883928,0.320713575
0.00028827,0.146848455
0.093410961,0.980770844
0.025673109,0.846334479
0.000427304,0.202798711
0.008176393,0.704146549
0.0028303,0.530173602
0.005214273,0.636485078
0.005214273,0.636485078
0.021261201,0.822025471
0.003225782,0.554147148
0.021150641,0.821486336
0.021150641,0.821486336
0.021150641,0.821486336
0.006172602,0.663657493
0.006172602,0.663657493
0.005004234,0.629793811
0.000409824,0.19620928
0.000138435,0.061090012
0.003543835,0.571237735
0.003543835,0.571237735
0.009214119,0.720009105
0.006077678,0.661213414
0.006077678,0.661213414
0.000836458,0.311488373
0.089843054,0.97887788
0.074173374,0.965447422
0.001326422,0.391256425
0.040134604,0.901086657
0.000336316,0.169330394
0.000336316,0.169330394
0.000987402,0.340769406
0.000777703,0.298800724
0.000480452,0.220506308
0.005730184,0.65182647
0.000559432,0.244743432
0.055161804,0.936621659
0.015016323,0.778283633
0.007484784,0.691656583
0.007484784,0.691656583
0.000588687,0.252734614
0.015221015,0.779745289
0.020812721,0.819389699
0.000331824,0.167341584
0.000331824,0.167341584
0.005490283,0.644877616
0.0242879,0.839074125
0.000481656,0.220769885
0.000428887,0.20339176
0.000875028,0.319060227
0.005804184,0.654006973
0.029358754,0.863526903
0.001853798,0.451717445
0.001853798,0.451717445
0.000428887,0.20339176
0.024700687,0.841230666
0.003585961,0.573106737
0.003585961,0.573106737
0.00275456,0.525273461
0.003668903,0.577150251
0.005783382,0.653312087
0.001821785,0.448296932
0.000960898,0.33594115
0.049230326,0.923814202
0.003945012,0.589322726
0.000158298,0.073693795
0.000236167,0.119759905
0.019195648,0.809811063
0.019195648,0.809811063
0.000744569,0.291366648
0.000744569,0.291366648
0.085731028,0.975918627
0.003490135,0.568326404
0.003490135,0.568326404
0.051089691,0.928133274
