"정류소번호","정류소명","Y좌표","X좌표","도로명주소","housePop","comPop","billaPop","aptPop","numUniv","numHsch","numMsch","numHosp","bsst_ars_no","sum_ride_pasgr","sum_alight_pasgr","sum_pasgr","numSubw"
20887,"대림아파트",37.50538385,126.9466417,"대한민국 서울특별시 동작구 만양로",6913.76,2748.74339,813,3714,0,0,0,15,20887,14658,12864,27522,1
20888,"밤골",37.5018097,126.9458005,"대한민국 서울특별시 동작구 양녕로",6355.46,2032.17057,1041,2215,0,0,0,8,20888,542,4767,5309,1
20890,"상도역",37.50357996,126.9489458,"대한민국 서울특별시 동작구 양녕로",6358.32,2837.0207,1836,1074,0,0,0,17,20890,81437,14507,95944,1
20891,"약수맨션.약수당약국",37.4982024,126.9434891,"대한민국 서울특별시 동작구 양녕로",7886.4,862.86806,1853,1412,0,0,0,5,20891,7382,58176,65558,0
20892,"현진빌라.고마트",37.49721095,126.9430024,"대한민국 서울특별시 동작구 양녕로",6625.82,703.23159,1850,804,0,0,1,4,20892,347,3795,4142,0
20893,"중앙대후문",37.50501298,126.9539816,"대한민국 서울특별시 동작구 흑석로",3977.73,2616.4237,1509,188,1,0,0,3,20893,25277,87663,112940,0
20894,"건영아파트",37.50744782,126.9476345,"대한민국 서울특별시 동작구 만양로",7063.13,1915.29663,803,4673,0,0,0,9,20894,1009,4832,5841,0
20896,"중앙대중문",37.50648935,126.9573559,"대한민국 서울특별시 동작구 흑석로",5014.79,6141.94551,557,50,1,0,1,3,20896,2657,15012,17669,0
20897,"신동아상가",37.50813015,126.9460742,"대한민국 서울특별시 동작구 만양로3길",8533,1934.27288,817,5071,0,0,0,12,20897,897,8821,9718,0
20898,"중앙대정문",37.50674377,126.9582233,"대한민국 서울특별시 동작구 흑석로",5752.76,6895.60761,513,205,1,0,2,7,20898,4275,30388,34663,0
20899,"신동아관리사무소",37.50849799,126.9445446,"대한민국 서울특별시 동작구 만양로",8768.54,2647.09693,1071,3818,0,0,0,13,20899,1037,5855,6892,0
20901,"중앙대병원",37.50754052,126.9613765,"대한민국 서울특별시 동작구 현충로",6645.86,6694.75795,372,265,0,0,1,9,20901,42643,52877,95520,1
20902,"신동아아파트701동앞",37.50750243,126.9429719,"대한민국 서울특별시 동작구 만양로3길",7106.2,2974.81622,1030,2457,0,0,0,14,20902,661,5178,5839,0
20903,"보라매어린이집.문창중학교",37.49766069,126.9231095,"대한민국 서울특별시 동작구 신대방2동 여의대방로22길",5292.41,9789.69325,1277,605,0,0,1,7,20903,905,1113,2018,1
20904,"중앙대병원후문.흑석시장",37.50646276,126.9612696,"대한민국 서울특별시 동작구 서달로",7847.35,6288.2748,313,205,0,0,1,9,20904,9392,4250,13642,1
20906,"새소망교회",37.50620956,126.9415658,"대한민국 서울특별시 동작구 만양로3길",6346.89,3562.11293,870,1954,0,0,1,15,20906,1068,2279,3347,1
20907,"동작우체국",37.49772953,126.9245071,"대한민국 서울특별시 동작구 신대방2동 여의대방로22길",6672.81,8429.79524,1351,671,0,0,1,10,20907,3793,1847,5640,1
20908,"중앙대부속초등학교",37.50555254,126.960942,"대한민국 서울특별시 동작구 서달로",8601.05,7732.69396,379,265,0,0,1,8,20908,925,4679,5604,0
20909,"신대방삼거리역.성대시장",37.49822547,126.9279312,"대한민국 서울특별시 동작구 보라매로",7374.63,7049.50041,1967,921,0,0,0,14,20909,27121,4549,31670,1
20910,"은로초등학교",37.50325738,126.9607815,"대한민국 서울특별시 동작구 서달로",7383.43,1541.53596,594,707,1,0,1,1,20910,2064,10444,12508,0
20912,"중앙빌리지.동부센트레빌",37.50198755,126.9602426,"대한민국 서울특별시 동작구 서달로",6102.73,723.62896,610,1023,0,0,1,0,20912,1579,19282,20861,0
20913,"부강탕",37.50454733,126.9459783,"대한민국 서울특별시 동작구 상도2동 상도로34길",6418.74,2583.34726,711,3371,0,0,0,15,20913,3191,1180,4371,1
20914,"유앤미아파트",37.50083499,126.9601075,"대한민국 서울특별시 동작구 서달로",4632.23,222.25178,557,1333,0,0,0,0,20914,985,9917,10902,0
20915,"동원베네스트",37.50320593,126.9447645,"대한민국 서울특별시 동작구 상도2동 상도로34길",5997.19,2503.67041,714,2678,0,0,1,10,20915,946,1251,2197,1
20916,"전문건설회관.보라매병원",37.49237799,126.9246889,"대한민국 서울특별시 동작구 신대방2동 보라매로5길",5432.22,6298.47954,756,2052,0,0,0,12,20916,12118,9615,21733,0
20918,"밤골",37.50196545,126.9455074,"대한민국 서울특별시 동작구 상도2동 상도로34길",6031.8,1885.34816,929,2233,0,0,0,6,20918,2309,1369,3678,1
20919,"아카데미타워",37.49121269,126.9244164,"대한민국 서울특별시 동작구 보라매로5가길",5396.74,6728.93885,630,1830,0,0,0,12,20919,14532,7097,21629,0
20921,"신대방역",37.48742736,126.9129332,"대한민국 서울특별시 관악구 신사로",9333.37,3446.76724,709,346,0,0,0,9,20921,38358,34452,72810,1
20922,"빌라삼거리.영도교회.약수터",37.49535407,126.9436054,"대한민국 서울특별시 동작구 상도동 양녕로22가길",4255.95,438.63964,1360,604,0,0,1,2,20922,3719,5266,8985,0
20923,"신대방1동주민센터",37.48721231,126.9097457,"대한민국 서울특별시 동작구 신대방동 대림로",9274.01,3874.75358,521,1778,0,0,0,15,20923,863,2183,3046,1
20924,"방범초소",37.49433944,126.9436277,"대한민국 서울특별시 동작구 상도동 양녕로20길",3805.14,404.37308,1137,1036,0,0,1,1,20924,1991,3458,5449,0
20926,"국사봉중학교",37.49338424,126.943573,"대한민국 서울특별시 동작구 상도동 양녕로20길",3623.78,297.2775,1126,1265,0,0,1,0,20926,162,2417,2579,0
20927,"신대방우성아파트앞",37.493343,126.9103818,"대한민국 서울특별시 영등포구 신길6동",7382.21,3426.79507,337,4685,0,0,2,17,20927,1510,12887,14397,0
20928,"교수아파트",37.49629638,126.9134228,"대한민국 서울특별시 동작구 여의대방로",6573.6,1883.64243,312,5011,0,1,1,9,20928,744,4617,5361,0
20929,"보라매공원입구",37.49656505,126.9173899,"대한민국 서울특별시 동작구 여의대방로",3925.32,6895.11529,350,1603,0,0,2,8,20929,401,1320,1721,0
20930,"보라매공원",37.49444733,126.9182547,"대한민국 서울특별시 동작구 신대방2동",2117.75,5256.01128,138,1141,0,1,2,2,20930,475,2475,2950,0
20931,"삼일초등학교앞",37.48810573,126.9756633,"대한민국 서울특별시 동작구 사당로",10000.09,1363.05316,379,5595,0,0,0,4,20931,1611,130,1741,0
20932,"동작경희병원",37.50285279,126.9360217,"대한민국 서울특별시 동작구 상도로",8170.73,3107.97849,1156,685,0,0,0,10,20932,4521,2132,6653,1
20933,"신동아상가",37.50875963,126.9514071,"대한민국 서울특별시 동작구 매봉로",6537.58,933.66606,779,4198,0,0,0,3,20933,5727,3610,9337,0
20934,"현대아파트",37.51228948,126.9318316,"대한민국 서울특별시 동작구 등용로",4580.54,5803.71049,296,2251,0,0,0,5,20934,30075,11185,41260,0
20938,"장성교회",37.50740265,126.9398309,"대한민국 서울특별시 동작구 장승배기로",8439.55,3049.1811,950,1015,0,0,0,14,20938,5211,8526,13737,1
20939,"숭의여중고교.공군항공안전단",37.50799926,126.9301467,"대한민국 서울특별시 동작구 대방동 여의대방로36길",2616.89,976.62641,361,1438,0,2,2,2,20939,3336,9335,12671,0
20940,"대방동주공아파트",37.50905279,126.92888,"대한민국 서울특별시 동작구 대방동 여의대방로44길",3744.5,3050.26231,114,2971,0,1,1,5,20940,28190,30594,58784,0
20941,"노량진신한은행",37.51215539,126.9441708,"대한민국 서울특별시 동작구 만양로",4773.96,5293.14285,654,945,0,0,0,11,20941,21974,7178,29152,2
20942,"노량진한국법학교육원",37.5123537,126.9443313,"대한민국 서울특별시 동작구 만양로",4401.74,5266.70544,619,945,0,0,0,10,20942,13787,40064,53851,2
20943,"7호선신대방삼거리역2번출구.국민은행",37.49864764,126.9286659,"대한민국 서울특별시 동작구 국사봉길",7249.29,6685.34972,2121,513,0,0,0,16,20943,19789,1014,20803,1
20944,"푸른초장교회",37.4977131,126.9300251,"대한민국 서울특별시 동작구 국사봉길",8053.55,4561.97214,2251,846,0,0,0,17,20944,449,648,1097,1
20945,"백경세탁소",37.49659074,126.9307149,"대한민국 서울특별시 동작구 국사봉길",8153.77,2693.96189,2379,1088,0,0,0,12,20945,371,1761,2132,0
20946,"빙수골공영주차장",37.49529931,126.932011,"대한민국 서울특별시 동작구 국사봉길",9839.34,1053.19308,3202,1185,0,0,1,3,20946,362,4608,4970,0
20947,"선재유통",37.49455452,126.9327547,"대한민국 서울특별시 동작구 상도3동",9416.4,548.68313,3147,1260,0,1,1,2,20947,782,6343,7125,0
20948,"영은교회",37.4943795,126.9339921,"대한민국 서울특별시 동작구 국사봉길",8144.33,509.4632,3244,473,0,1,1,1,20948,144,1974,2118,0
20949,"갑을명가아파트",37.49360122,126.9344802,"대한민국 서울특별시 동작구 상도3동",7401.37,403.91569,2888,445,0,1,1,0,20949,341,2563,2904,0
20950,"당곡중.고등학교",37.49289802,126.9354998,"대한민국 서울특별시 동작구 상도3동",5276.48,299.99999,2154,463,0,1,1,0,20950,556,2065,2621,0
20951,"사자암",37.49371671,126.936405,"대한민국 서울특별시 동작구 상도3동 성대로6가길",4749.39,200.22271,2287,316,0,1,1,0,20951,255,1283,1538,0
20952,"동작하이슈퍼",37.49491806,126.9367297,"대한민국 서울특별시 동작구 상도동 양녕로23길",6351.26,318.96805,2624,376,0,1,0,1,20952,301,1486,1787,0
20953,"제일성민교회",37.49533743,126.9374011,"대한민국 서울특별시 동작구 상도동 성대로12길",6757.23,415.23772,2637,316,0,0,0,1,20953,1067,1502,2569,0
20954,"보문사",37.49612024,126.9386456,"대한민국 서울특별시 동작구 상도동 성대로16길",6982.88,433.3888,2659,390,0,0,0,1,20954,990,1610,2600,0
20955,"동아아파트",37.4963535,126.9401507,"대한민국 서울특별시 동작구 상도동 양녕로23길",6450.2,623.944,2153,524,0,0,0,2,20955,115,1347,1462,0
20956,"행복유치원",37.49575211,126.9412494,"대한민국 서울특별시 동작구 상도동 양녕로23길",5362.79,491.63379,1882,524,0,0,1,2,20956,5507,6286,11793,0
20957,"동아아파트",37.4965373,126.9401042,"대한민국 서울특별시 동작구 상도동 양녕로23길",6450.2,623.944,2153,524,0,0,0,2,20957,1880,248,2128,0
20958,"보문사",37.49618689,126.9385856,"대한민국 서울특별시 동작구 상도동 성대로16길",7208.12,433.3888,2819,390,0,0,0,1,20958,799,726,1525,0
20959,"사당1동주민센터입구",37.4840874,126.9787426,"대한민국 서울특별시 동작구 사당로",8523.35,7549.26934,706,713,0,0,0,21,20959,10857,30495,41352,4
20960,"노들역5번출구앞",37.51246823,126.9528141,"대한민국 서울특별시 동작구 노량진로",4418.56,930.91982,159,1855,0,0,0,3,20960,3950,3593,7543,1
20966,"청호아파트",37.50063429,126.9636557,"대한민국 서울특별시 동작구 현충로",4242.38,194.2975,613,444,0,0,0,0,20966,96,1,97,0
20967,"푸르지오후문",37.50149685,126.9643271,"대한민국 서울특별시 동작구 현충로",4837.36,223.72096,599,444,0,0,0,0,20967,4,0,4,0
20968,"푸르지오상가",37.50316848,126.9646113,"대한민국 서울특별시 동작구 현충로",5884.94,518.92675,547,436,0,0,1,0,20968,548,17,565,0
20969,"흑석한강푸르지오",37.50512066,126.9659247,"대한민국 서울특별시 동작구 현충로",7177.02,1499.75313,482,1234,0,0,1,8,20969,503,80,583,0
20970,"흑석동주민센터",37.50586692,126.9664605,"대한민국 서울특별시 동작구 흑석동 현충로10길",5781.39,1463.27446,344,1444,0,0,0,8,20970,709,559,1268,0
20971,"대방중학교",37.49550411,126.9143749,"대한민국 서울특별시 동작구 신대방동 여의대방로10길",6225.63,3668.48664,278,5129,0,1,1,8,20971,1940,5264,7204,0
20972,"상도감리교회.보건소",37.50549486,126.9413119,"대한민국 서울특별시 동작구 장승배기로",6015.04,3887.46166,843,2109,0,0,1,16,20972,23,1296,1319,1
20973,"수도여고",37.49355475,126.9152513,"대한민국 서울특별시 동작구 신대방동 여의대방로10길",4003.47,2054.39018,82,3602,0,1,1,3,20973,7073,5983,13056,0
20974,"동작구민체육센터.기상청",37.4942401,126.9172421,"대한민국 서울특별시 동작구 신대방2동 여의대방로16길",2242.18,5224.1034,144,1584,0,1,1,3,20974,2371,2494,4865,0
20975,"동작구민체육센터.기상청",37.49441397,126.9171797,"대한민국 서울특별시 동작구 신대방2동 여의대방로16길",2522.18,5224.1034,144,1864,0,1,1,3,20975,2296,2935,5231,0
20976,"수도여고",37.49372416,126.9152545,"대한민국 서울특별시 동작구 신대방동 여의대방로10길",4248.13,2129.12978,138,3685,0,1,1,3,20976,7098,7767,14865,0
20977,"대방중학교",37.49553129,126.9145762,"대한민국 서울특별시 동작구 신대방동 여의대방로10길",5945.63,3780.59549,278,4849,0,1,1,7,20977,4400,724,5124,0
20978,"정금마을",37.49383867,126.9812176,"대한민국 서울특별시 동작구 동작대로",6126.79,3873.58714,1457,652,0,1,1,3,20978,348,2424,2772,0
20979,"경동아파트",37.50948414,126.9537175,"대한민국 서울특별시 동작구 본동",6261.26,780.17917,820,2228,0,0,1,3,20979,80,507,587,1
20980,"동양중학교",37.50911421,126.9548037,"대한민국 서울특별시 동작구 본동",6575.92,441.14214,981,1554,0,0,1,2,20980,28,710,738,0
20981,"극락정사",37.50804792,126.9518057,"대한민국 서울특별시 동작구 매봉로",5606.57,752.82113,853,3696,0,0,0,3,20981,155,553,708,0
20983,"흑석역",37.50910604,126.9623338,"대한민국 서울특별시 동작구 흑석로",4788.21,3984.69403,326,265,0,0,0,9,20983,131,617,748,1
20984,"중앙대병원",37.50743565,126.9603642,"대한민국 서울특별시 동작구 흑석로",7332.04,7927.5643,469,205,0,0,1,9,20984,370,1812,2182,1
20985,"상도역1번출구",37.50258556,126.9478369,"대한민국 서울특별시 동작구 양녕로",6127.59,2756.14317,1274,1314,0,0,0,14,20985,1384,4989,6373,1
20986,"봉천고개관악현대아파트",37.49134514,126.9566012,"대한민국 서울특별시 동작구 상도1동",8291.13,975.3055,760,4434,0,0,0,3,20986,22,5102,5124,0
20988,"상도3동주민센터",37.49950352,126.9298934,"대한민국 서울특별시 동작구 상도로",7255.21,4935.79376,1985,467,0,0,0,16,20988,1140,1942,3082,1
20989,"양녕공영주차장",37.49686396,126.9358312,"대한민국 서울특별시 동작구 상도동 성대로12길",9644.72,843.45322,3148,346,0,0,0,3,20989,468,5387,5855,0
20990,"두산위브아파트",37.48487779,126.9708755,"대한민국 서울특별시 동작구 사당로",6908.52,3069.57065,1416,1744,0,0,1,9,20990,16676,3544,20220,1
20992,"보라매역.동작세무서",37.4991855,126.9200766,"대한민국 서울특별시 동작구 여의대방로",4262.27,9061.96571,574,552,0,1,0,8,20992,7662,2000,9662,1
20995,"보라매역.동작세무서",37.49799255,126.9202294,"대한민국 서울특별시 동작구 여의대방로",4298.91,8852.89192,656,692,0,0,1,7,20995,2996,6709,9705,1
20997,"신남성초교입구",37.48770913,126.9645406,"대한민국 서울특별시 동작구 사당동 사당로2가길",5512.11,1073.06297,429,3715,1,0,2,4,20997,2981,746,3727,0
20998,"삼호.오네뜨아파트",37.48660372,126.9653451,"대한민국 서울특별시 동작구 사당동 사당로4길",4760.81,1355.53827,731,2566,1,0,1,4,20998,1376,59,1435,0
20999,"사당5동주민센터",37.48497601,126.9674276,"대한민국 서울특별시 동작구 사당동 솔밭로",4971.45,1758.31571,1446,1198,1,1,1,4,20999,259,142,401,1
21001,"구로디지털단지역",37.4839346,126.9024471,"대한민국 서울특별시 조원동 구로디지털단지역",4163.1,20069.44047,143,1656,0,0,0,12,21001,187704,397003,584707,1
21101,"서울미술고.인헌중고",37.47646634,126.9655544,"대한민국 서울특별시 관악구 남부순환로",7351.42,4447.0179,2141,586,0,1,0,18,21101,54607,64859,119466,1
21102,"낙성대입구",37.47790968,126.9618757,"대한민국 서울특별시 관악구 남부순환로",7322.32,4937.59865,1515,588,0,0,1,15,21102,69631,37022,106653,1
21103,"행운동주민센터",37.47984444,126.956869,"대한민국 서울특별시 관악구 관악로",8283.72,5474.53518,1306,124,0,0,0,13,21103,60514,44537,105051,1
21104,"서울대입구역5번출구",37.48162815,126.9510142,"대한민국 서울특별시 관악구 봉천로",6319.18,7610.83704,1077,529,0,0,0,19,21104,89979,43661,133640,1
21105,"KT관악지점",37.48199412,126.9471197,"대한민국 서울특별시 관악구 봉천로",7796.26,5743.38463,1269,664,0,0,0,16,21105,28179,26690,54869,0
21106,"봉천역.관악초등학교",37.48236723,126.9433348,"대한민국 서울특별시 관악구 봉천로",8577.45,5136.59993,1295,1455,0,0,0,17,21106,72835,72169,145004,1
21107,"KT&G관악지점",37.48447547,126.9373129,"대한민국 서울특별시 관악구 봉천로",7355.2,5979.24646,1337,381,0,0,0,12,21107,22805,29915,52720,0
21108,"신림사거리.신림역",37.48414928,126.9278542,"대한민국 서울특별시 관악구 남부순환로",5986.1,8849.51152,529,472,0,0,0,23,21108,72930,20861,93791,1
21109,"남부초등학교",37.48338882,126.922286,"대한민국 서울특별시 관악구 남부순환로",9616.69,3380.70837,876,0,0,1,2,4,21109,41267,66184,107451,0
21110,"호림박물관",37.48270688,126.9185563,"대한민국 서울특별시 관악구 남부순환로",5672.64,4405.94225,678,0,0,1,2,7,21110,24634,41623,66257,0
21111,"난곡입구",37.48215058,126.9155423,"대한민국 서울특별시 관악구 신림동 난곡로",6180.64,5885.37486,828,203,0,0,0,11,21111,36710,61394,98104,0
21112,"금천경찰서.신림푸르지오아파트",37.48136167,126.9112397,"대한민국 서울특별시 관악구 남부순환로",7804.19,5378.39031,817,2039,0,0,0,14,21112,65578,61532,127110,0
21113,"천주교성령봉사회관.등불교회",37.48075541,126.9079579,"대한민국 서울특별시 관악구 남부순환로",7134.41,4634.37455,805,1536,0,0,1,12,21113,16388,36456,52844,0
21114,"KT구로지사",37.48024496,126.9051362,"대한민국 서울특별시 관악구 남부순환로",7086.92,6123.75446,806,911,0,0,1,12,21114,59310,38312,97622,0
21115,"난곡입구",37.48178029,126.9156276,"대한민국 서울특별시 관악구 신림동 난곡로",5471.98,5800.76941,800,63,0,2,0,10,21115,85474,53370,138844,0
21116,"남서울중학교.성보중고등학교",37.48273547,126.9208415,"대한민국 서울특별시 관악구 남부순환로",7673.32,3335.52749,784,0,0,1,2,5,21116,75746,65493,141239,0
21117,"신림사거리.신림역",37.4838178,126.9280626,"대한민국 서울특별시 관악구 남부순환로",7023.3,8641.81795,572,472,0,0,0,22,21117,95612,273419,369031,1
21118,"KT&G관악지점",37.484533,126.936125,"대한민국 서울특별시 관악구 남부순환로",6852.29,5636.13198,1253,370,0,0,0,12,21118,22307,31112,53419,0
21119,"봉천역.관악초등학교",37.48200854,126.9432469,"대한민국 서울특별시 관악구 남부순환로",9677.34,5026.19825,1389,1440,0,0,0,16,21119,64804,71662,136466,1
21120,"KT관악지점",37.48148289,126.9484611,"대한민국 서울특별시 관악구 봉천로",7162.52,5808.38877,1277,433,0,0,0,15,21120,42384,48457,90841,1
21121,"봉천사거리",37.48026625,126.9546978,"대한민국 서울특별시 관악구 관악로",6774.17,7089.077,956,258,0,0,0,18,21121,69298,83649,152947,1
21122,"낙성대동",37.47918416,126.9575049,"대한민국 서울특별시 관악구 봉천로",8000.14,5081.68765,1346,66,0,0,1,11,21122,24576,38843,63419,0
21123,"낙성대입구",37.47784448,126.9608875,"대한민국 서울특별시 관악구 봉천로",7485.43,5152.53684,1385,588,0,0,1,14,21123,31664,53359,85023,1
21124,"인헌중고.서울미술고",37.47568175,126.9665159,"대한민국 서울특별시 관악구 남부순환로",7669.62,3833.33389,2359,519,0,1,1,17,21124,55418,45432,100850,1
21125,"예술인마을.사당초등학교",37.47592964,126.9739894,"대한민국 서울특별시 관악구 남부순환로",7035.83,3124.67513,3036,625,0,0,1,5,21125,48122,43281,91403,0
21126,"남서울농협남현동지점",37.47637096,126.9773009,"대한민국 서울특별시 동작구 남부순환로",7273.55,6821.48651,1876,546,0,0,0,13,21126,46799,47737,94536,4
21127,"서울대학교",37.46674146,126.9479523,"대한민국 서울특별시 관악구 대학동",426.31,57.44242,0,424,0,0,0,0,21127,20643,33904,54547,0
21128,"서울대학교",37.466827,126.948727,"대한민국 서울특별시 관악구 대학동",90.31,56.4523,0,88,0,0,0,0,21128,93616,34686,128302,0
21129,"서울여상.서울문영여중고앞",37.47316048,126.9533001,"대한민국 서울특별시 관악구 관악로",1244.02,1591.49931,391,388,0,2,1,0,21129,14545,26672,41217,0
21130,"관악구청",37.47798198,126.9524978,"대한민국 서울특별시 관악구 관악로",6043.28,7248.25273,1127,857,0,0,0,11,21130,49463,179797,229260,1
21131,"봉천사거리.봉천중앙시장",37.48288738,126.9542258,"대한민국 서울특별시 관악구 관악로",7482.45,7512.19124,1023,408,0,0,1,20,21131,184918,78246,263164,1
21132,"봉원중학교.행운동우성아파트",37.48490109,126.9559129,"대한민국 서울특별시 관악구 관악로",8252.93,3723.99953,1024,1442,0,0,1,15,21132,89925,39657,129582,0
21133,"관악푸르지오아파트",37.48770344,126.9581661,"대한민국 서울특별시 관악구 관악로",8895.38,1888.83739,492,4905,0,0,1,13,21133,52941,41974,94915,0
21136,"성현동동아아파트",37.48840165,126.9577326,"대한민국 서울특별시 관악구 관악로",9832.17,1829.61084,741,4992,0,0,0,12,21136,54958,48748,103706,0
21137,"봉원중학교.행운동우성아파트",37.48476115,126.9552107,"대한민국 서울특별시 관악구 관악로",8555.79,3776.94331,1313,1222,0,0,1,13,21137,69478,111896,181374,0
21138,"봉천사거리.봉천중앙시장",37.48290969,126.9536695,"대한민국 서울특별시 관악구 관악로",7498.92,7259.54957,1091,457,0,0,0,19,21138,14136,35920,50056,1
21139,"관악구청",37.47954349,126.952231,"대한민국 서울특별시 관악구 관악로",5913.82,8635.214,892,869,0,0,0,16,21139,178462,79954,258416,1
21140,"관악경찰서",37.475253,126.952572,"대한민국 서울특별시 관악구 관악로",3175.65,3905.00713,905,635,0,2,1,2,21140,14830,24638,39468,0
21141,"서울여상.서울문영여중고앞",37.473002,126.952845,"대한민국 서울특별시 관악구 관악로",1119.1,1590.72445,391,388,0,2,1,0,21141,3758,30413,34171,0
21142,"신림중.삼성고.관악문화관도서관",37.47020917,126.9445277,"대한민국 서울특별시 관악구 신림동 신림로",4368.64,847.28661,193,802,0,1,2,0,21142,24175,40170,64345,0
21143,"서울산업정보학교.삼성교",37.47086085,126.9411795,"대한민국 서울특별시 관악구 신림동 신림로",10917.14,2430.93479,561,496,0,1,2,5,21143,46108,70321,116429,0
21144,"신성초등학교",37.4710003,126.9372439,"대한민국 서울특별시 관악구 신림동 신림로",13921.58,5315.90187,614,90,0,0,0,12,21144,108872,46430,155302,0
21145,"영광메디컬센터",37.47320697,126.9336863,"대한민국 서울특별시 관악구 신림동 신림로",9270.73,2707.31177,1229,1658,0,0,0,10,21145,115037,33688,148725,0
21146,"쑥고개입구",37.47619171,126.9374951,"대한민국 서울특별시 관악구 신림동 신림로",10110.65,1299.88863,1957,801,0,0,0,2,21146,129196,22360,151556,0
21147,"서원동문화교앞",37.47864981,126.9323857,"대한민국 서울특별시 관악구 신림동 신림로",9429.55,1624.57009,2912,1284,0,0,1,7,21147,71666,67382,139048,0
21148,"신림사거리",37.48192579,126.9300715,"대한민국 서울특별시 관악구 신림동 신림로",8543.84,7560.66012,983,1032,0,0,0,22,21148,30353,140031,170384,1
21149,"패션문화의거리입구",37.48600478,126.9295532,"대한민국 서울특별시 관악구 신림동 신림로",5604.29,8584.05831,465,172,0,0,0,21,21149,179087,87013,266100,1
21150,"보라매공원.보라매병원",37.49051749,126.9274979,"대한민국 서울특별시 관악구 보라매동 보라매로",7974.48,6498.82581,1065,1596,0,0,0,15,21150,81138,67252,148390,0
21151,"롯데백화점관악점",37.49019294,126.9274013,"대한민국 서울특별시 관악구 보라매동 보라매로",7142.54,6410.51875,872,1345,0,0,0,14,21151,80522,100580,181102,0
21152,"패션문화의거리입구",37.48663523,126.929003,"대한민국 서울특별시 관악구 신림동 신림로",6025.91,7073.62198,555,88,0,0,0,20,21152,69372,101730,171102,1
21153,"신림사거리",37.48256985,126.929691,"대한민국 서울특별시 관악구 신림동 신림로",7719.9,8278.67089,854,884,0,0,0,22,21153,232698,46361,279059,1
21154,"서원동문화교앞",37.477918,126.932724,"대한민국 서울특별시 관악구 신림동 신림로",10065.67,1398.72975,2906,1952,0,0,1,7,21154,26322,64097,90419,0
21155,"서림동주민센터.신화단지",37.475441,126.936357,"대한민국 서울특별시 관악구 신림동 신림로",10876.85,2207.97208,2101,1380,0,0,0,6,21155,31851,104385,136236,0
21156,"삼성동시장",37.47271275,126.9329597,"대한민국 서울특별시 관악구 신림동 신림로",9089.02,2940.6216,632,1798,0,0,0,9,21156,34925,95998,130923,0
21157,"대학동고시촌입구",37.47046912,126.9381454,"대한민국 서울특별시 관악구 신림동 신림로",13813.03,4417.49416,521,207,0,0,0,9,21157,87839,94822,182661,0
21158,"서울산업정보학교.삼성교",37.47057382,126.9420277,"대한민국 서울특별시 관악구 신림동 신림로",9394.93,2071.08259,442,651,0,1,2,3,21158,69259,27877,97136,0
21159,"관악산입구.관악문화관도서관",37.46816273,126.9464375,"대한민국 서울특별시 관악구 신림동 신림로",2017.51,160.20259,87,805,0,1,2,0,21159,43809,24000,67809,0
21160,"당곡사거리.롯데백화점관악점",37.49100414,126.9270747,"대한민국 서울특별시 관악구 보라매동 보라매로",7835.44,6017.70545,1054,1990,0,0,0,14,21160,815,4286,5101,0
21161,"사당역",37.47554085,126.981359,"대한민국 서울특별시 관악구 과천대로",3246.87,10693.98128,656,850,0,0,0,16,21161,1273,38012,39285,4
21163,"남태령역",37.46557,126.987784,"대한민국 서울특별시 서초구 과천대로",756.75,1212.59504,3,0,0,0,0,0,21163,2961,17261,20222,1
21164,"낙성대입구",37.47829314,126.9579938,"대한민국 서울특별시 관악구 봉천로",7121.86,4089.99569,1126,292,0,0,1,10,21164,4697,7855,12552,0
21165,"삼성동주민센터",37.46987336,126.9329498,"대한민국 서울특별시 관악구 신림동 호암로",12786.55,3967.70383,556,200,0,2,0,9,21165,31704,58171,89875,0
21166,"미림고개",37.468465,126.93218,"대한민국 서울특별시 관악구 신림동 호암로",12411,2959.02627,764,452,0,2,0,6,21166,6249,28950,35199,0
21167,"미림여고.미림여자정보과학고",37.465575,126.931333,"대한민국 서울특별시 관악구 신림동 호암로",9268.87,1298.4757,868,735,0,2,0,3,21167,13666,38180,51846,0
21168,"신우초등학교",37.462487,126.93169,"대한민국 서울특별시 관악구 신림동 호암로",3824.93,592.98833,693,795,0,0,0,2,21168,6912,11434,18346,0
21169,"삼성산성지",37.458825,126.929865,"대한민국 서울특별시 관악구 신림동 호암로",2019.53,158.29353,216,874,0,0,0,0,21169,1319,11296,12615,0
21170,"산장아파트",37.459955,126.927725,"대한민국 서울특별시 관악구 신림동 호암로",2442.63,124.88638,122,1921,0,0,0,1,21170,4994,19552,24546,0
21171,"삼성산주공아파트",37.461213,126.92536,"대한민국 서울특별시 관악구 신림동 호암로",3251.28,169.75033,24,3024,0,0,0,2,21171,15986,27096,43082,0
21172,"산복터널.관악산휴먼시아2단지",37.458697,126.922015,"대한민국 서울특별시 관악구 난향동",3263,144.51249,0,3263,0,0,0,2,21172,2518,18247,20765,0
21173,"산복터널.관악산휴먼시아2단지",37.45864717,126.9223432,"대한민국 서울특별시 관악구 난향동",2681,81.72705,0,2681,0,0,0,2,21173,13773,4101,17874,0
21174,"삼성산주공아파트",37.46110627,126.925091,"대한민국 서울특별시 관악구 신림동 호암로",3443.28,169.75033,24,3216,0,0,0,2,21174,19423,11802,31225,0
